UID,iso2,iso3,code3,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,Population,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20,10/6/20,10/7/20,10/8/20,10/9/20,10/10/20,10/11/20,10/12/20,10/13/20,10/14/20,10/15/20,10/16/20,10/17/20,10/18/20,10/19/20,10/20/20,10/21/20,10/22/20,10/23/20,10/24/20,10/25/20,10/26/20,10/27/20,10/28/20,10/29/20,10/30/20,10/31/20,11/1/20,11/2/20,11/3/20,11/4/20,11/5/20,11/6/20,11/7/20,11/8/20,11/9/20,11/10/20,11/11/20,11/12/20,11/13/20,11/14/20,11/15/20,11/16/20,11/17/20,11/18/20,11/19/20,11/20/20,11/21/20,11/22/20,11/23/20,11/24/20,11/25/20,11/26/20,11/27/20,11/28/20,11/29/20,11/30/20,12/1/20,12/2/20,12/3/20,12/4/20,12/5/20,12/6/20,12/7/20,12/8/20,12/9/20,12/10/20,12/11/20,12/12/20,12/13/20,12/14/20,12/15/20,12/16/20,12/17/20,12/18/20,12/19/20,12/20/20,12/21/20,12/22/20,12/23/20,12/24/20,12/25/20,12/26/20,12/27/20,12/28/20,12/29/20,12/30/20,12/31/20,1/1/21,1/2/21,1/3/21,1/4/21,1/5/21,1/6/21,1/7/21,1/8/21,1/9/21,1/10/21,1/11/21,1/12/21,1/13/21,1/14/21,1/15/21,1/16/21,1/17/21,1/18/21,1/19/21,1/20/21,1/21/21,1/22/21,1/23/21,1/24/21,1/25/21,1/26/21,1/27/21,1/28/21,1/29/21,1/30/21,1/31/21,2/1/21,2/2/21,2/3/21,2/4/21,2/5/21,2/6/21,2/7/21,2/8/21,2/9/21,2/10/21,2/11/21,2/12/21,2/13/21,2/14/21,2/15/21,2/16/21,2/17/21,2/18/21,2/19/21,2/20/21,2/21/21,2/22/21,2/23/21,2/24/21,2/25/21,2/26/21,2/27/21,2/28/21,3/1/21,3/2/21,3/3/21,3/4/21,3/5/21,3/6/21,3/7/21,3/8/21,3/9/21,3/10/21,3/11/21,3/12/21,3/13/21,3/14/21,3/15/21,3/16/21,3/17/21,3/18/21,3/19/21,3/20/21,3/21/21,3/22/21,3/23/21,3/24/21,3/25/21,3/26/21,3/27/21,3/28/21,3/29/21,3/30/21,3/31/21,4/1/21,4/2/21,4/3/21,4/4/21,4/5/21,4/6/21,4/7/21,4/8/21,4/9/21,4/10/21,4/11/21,4/12/21,4/13/21,4/14/21,4/15/21,4/16/21,4/17/21,4/18/21,4/19/21,4/20/21,4/21/21,4/22/21,4/23/21,4/24/21,4/25/21,4/26/21,4/27/21,4/28/21,4/29/21,4/30/21,5/1/21,5/2/21,5/3/21,5/4/21,5/5/21,5/6/21,5/7/21,5/8/21,5/9/21,5/10/21,5/11/21,5/12/21,5/13/21,5/14/21,5/15/21,5/16/21,5/17/21,5/18/21,5/19/21,5/20/21,5/21/21,5/22/21,5/23/21,5/24/21,5/25/21,5/26/21,5/27/21,5/28/21,5/29/21,5/30/21,5/31/21,6/1/21,6/2/21,6/3/21,6/4/21,6/5/21,6/6/21,6/7/21,6/8/21,6/9/21,6/10/21,6/11/21,6/12/21,6/13/21,6/14/21,6/15/21,6/16/21,6/17/21,6/18/21,6/19/21,6/20/21,6/21/21,6/22/21,6/23/21,6/24/21,6/25/21,6/26/21,6/27/21,6/28/21,6/29/21,6/30/21,7/1/21,7/2/21,7/3/21,7/4/21,7/5/21,7/6/21,7/7/21,7/8/21,7/9/21,7/10/21,7/11/21,7/12/21,7/13/21,7/14/21,7/15/21,7/16/21,7/17/21,7/18/21,7/19/21,7/20/21,7/21/21,7/22/21,7/23/21,7/24/21,7/25/21,7/26/21,7/27/21,7/28/21,7/29/21,7/30/21,7/31/21,8/1/21,8/2/21,8/3/21,8/4/21,8/5/21,8/6/21,8/7/21,8/8/21,8/9/21,8/10/21,8/11/21,8/12/21,8/13/21,8/14/21,8/15/21,8/16/21,8/17/21,8/18/21,8/19/21,8/20/21,8/21/21,8/22/21,8/23/21,8/24/21,8/25/21,8/26/21,8/27/21,8/28/21,8/29/21,8/30/21,8/31/21,9/1/21,9/2/21,9/3/21,9/4/21,9/5/21,9/6/21,9/7/21,9/8/21,9/9/21,9/10/21,9/11/21,9/12/21,9/13/21,9/14/21,9/15/21,9/16/21,9/17/21,9/18/21,9/19/21,9/20/21,9/21/21,9/22/21,9/23/21,9/24/21,9/25/21,9/26/21,9/27/21,9/28/21,9/29/21,9/30/21,10/1/21,10/2/21,10/3/21,10/4/21,10/5/21,10/6/21,10/7/21,10/8/21,10/9/21,10/10/21,10/11/21,10/12/21,10/13/21,10/14/21,10/15/21,10/16/21,10/17/21,10/18/21,10/19/21,10/20/21,10/21/21,10/22/21,10/23/21,10/24/21,10/25/21,10/26/21,10/27/21,10/28/21,10/29/21,10/30/21,10/31/21,11/1/21,11/2/21,11/3/21,11/4/21,11/5/21,11/6/21,11/7/21,11/8/21,11/9/21,11/10/21,11/11/21,11/12/21,11/13/21,11/14/21,11/15/21,11/16/21,11/17/21,11/18/21,11/19/21,11/20/21,11/21/21,11/22/21,11/23/21,11/24/21,11/25/21,11/26/21,11/27/21,11/28/21,11/29/21,11/30/21,12/1/21,12/2/21,12/3/21,12/4/21,12/5/21,12/6/21,12/7/21,12/8/21,12/9/21,12/10/21,12/11/21,12/12/21,12/13/21,12/14/21,12/15/21,12/16/21,12/17/21,12/18/21,12/19/21,12/20/21,12/21/21,12/22/21,12/23/21,12/24/21,12/25/21,12/26/21,12/27/21,12/28/21,12/29/21,12/30/21,12/31/21,1/1/22,1/2/22,1/3/22,1/4/22,1/5/22,1/6/22,1/7/22,1/8/22,1/9/22,1/10/22,1/11/22,1/12/22,1/13/22,1/14/22,1/15/22,1/16/22,1/17/22,1/18/22,1/19/22,1/20/22,1/21/22,1/22/22,1/23/22,1/24/22,1/25/22,1/26/22,1/27/22,1/28/22,1/29/22,1/30/22,1/31/22,2/1/22,2/2/22,2/3/22,2/4/22,2/5/22,2/6/22,2/7/22,2/8/22,2/9/22,2/10/22,2/11/22,2/12/22,2/13/22,2/14/22,2/15/22,2/16/22,2/17/22,2/18/22,2/19/22,2/20/22,2/21/22,2/22/22,2/23/22,2/24/22,2/25/22,2/26/22,2/27/22,2/28/22,3/1/22,3/2/22,3/3/22,3/4/22,3/5/22,3/6/22,3/7/22,3/8/22,3/9/22,3/10/22,3/11/22,3/12/22,3/13/22,3/14/22,3/15/22,3/16/22,3/17/22,3/18/22,3/19/22,3/20/22,3/21/22,3/22/22,3/23/22,3/24/22,3/25/22,3/26/22,3/27/22,3/28/22,3/29/22,3/30/22,3/31/22,4/1/22,4/2/22,4/3/22,4/4/22,4/5/22,4/6/22,4/7/22,4/8/22,4/9/22,4/10/22,4/11/22,4/12/22,4/13/22,4/14/22,4/15/22,4/16/22,4/17/22,4/18/22,4/19/22,4/20/22,4/21/22,4/22/22,4/23/22,4/24/22,4/25/22,4/26/22,4/27/22,4/28/22,4/29/22,4/30/22,5/1/22,5/2/22,5/3/22,5/4/22,5/5/22,5/6/22,5/7/22,5/8/22,5/9/22,5/10/22,5/11/22,5/12/22,5/13/22,5/14/22,5/15/22,5/16/22,5/17/22,5/18/22,5/19/22,5/20/22,5/21/22,5/22/22,5/23/22,5/24/22,5/25/22,5/26/22,5/27/22,5/28/22,5/29/22,5/30/22,5/31/22,6/1/22,6/2/22,6/3/22,6/4/22,6/5/22,6/6/22,6/7/22,6/8/22,6/9/22,6/10/22,6/11/22,6/12/22,6/13/22,6/14/22,6/15/22,6/16/22,6/17/22,6/18/22,6/19/22,6/20/22,6/21/22,6/22/22,6/23/22,6/24/22,6/25/22,6/26/22,6/27/22,6/28/22,6/29/22,6/30/22,7/1/22,7/2/22,7/3/22,7/4/22,7/5/22,7/6/22,7/7/22,7/8/22,7/9/22,7/10/22,7/11/22,7/12/22,7/13/22,7/14/22,7/15/22,7/16/22,7/17/22,7/18/22,7/19/22,7/20/22,7/21/22,7/22/22,7/23/22,7/24/22,7/25/22,7/26/22,7/27/22,7/28/22,7/29/22,7/30/22,7/31/22,8/1/22,8/2/22,8/3/22,8/4/22,8/5/22,8/6/22,8/7/22,8/8/22,8/9/22,8/10/22,8/11/22,8/12/22,8/13/22,8/14/22,8/15/22,8/16/22,8/17/22,8/18/22,8/19/22,8/20/22,8/21/22,8/22/22,8/23/22,8/24/22,8/25/22,8/26/22,8/27/22,8/28/22,8/29/22,8/30/22,8/31/22,9/1/22,9/2/22,9/3/22,9/4/22,9/5/22,9/6/22,9/7/22,9/8/22,9/9/22,9/10/22,9/11/22,9/12/22,9/13/22,9/14/22,9/15/22,9/16/22,9/17/22,9/18/22,9/19/22,9/20/22,9/21/22,9/22/22,9/23/22,9/24/22,9/25/22,9/26/22,9/27/22,9/28/22,9/29/22,9/30/22,10/1/22,10/2/22,10/3/22,10/4/22,10/5/22,10/6/22,10/7/22,10/8/22,10/9/22,10/10/22,10/11/22,10/12/22,10/13/22,10/14/22,10/15/22,10/16/22,10/17/22,10/18/22,10/19/22,10/20/22,10/21/22,10/22/22,10/23/22,10/24/22,10/25/22,10/26/22,10/27/22,10/28/22,10/29/22,10/30/22,10/31/22,11/1/22,11/2/22,11/3/22,11/4/22,11/5/22,11/6/22,11/7/22,11/8/22,11/9/22,11/10/22,11/11/22,11/12/22,11/13/22,11/14/22,11/15/22,11/16/22,11/17/22,11/18/22,11/19/22,11/20/22,11/21/22,11/22/22,11/23/22,11/24/22,11/25/22,11/26/22,11/27/22,11/28/22,11/29/22,11/30/22,12/1/22,12/2/22,12/3/22,12/4/22,12/5/22,12/6/22,12/7/22,12/8/22,12/9/22,12/10/22,12/11/22,12/12/22,12/13/22,12/14/22,12/15/22,12/16/22,12/17/22,12/18/22,12/19/22,12/20/22,12/21/22,12/22/22,12/23/22,12/24/22,12/25/22,12/26/22,12/27/22,12/28/22,12/29/22,12/30/22,12/31/22,1/1/23,1/2/23,1/3/23,1/4/23,1/5/23,1/6/23,1/7/23,1/8/23,1/9/23,1/10/23,1/11/23,1/12/23,1/13/23,1/14/23,1/15/23,1/16/23
84006075,US,USA,840,6075,San Francisco,California,US,37.75215114,-122.4385672,"San Francisco, California, US",881549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,9,14,16,17,20,28,29,31,40,46,65,80,87,106,134,152,181,212,261,285,600,333,368,404,432,473,506,537,559,586,636,687,748,797,860,886,948,968,1006,1039,1090,1144,1153,1223,1232,1255,1312,1345,1341,1403,1453,1471,1489,1518,1552,1632,1692,1760,1779,1804,1852,1890,1944,1953,1974,1981,2004,2029,2062,2094,2132,2183,2186,2199,2248,2251,2312,2318,2358,2363,2394,2417,2453,2496,2501,2546,2554,2608,2636,2675,2674,2674,2716,2750,2775,2767,2824,2835,2835,2834,2894,2907,2952,2969,3000,3001,3001,3178,3217,3253,3331,3333,3389,3390,3556,3627,3677,3782,3862,3862,3862,4046,4095,4145,4307,4432,4538,4537,4663,4762,4843,4972,5056,5099,5095,5382,5478,5549,5617,5650,5829,5831,5894,6047,6113,6132,6302,6303,6325,6574,6707,6743,6772,6827,6827,6823,6996,7202,7285,7475,7609,7610,7608,8024,8244,8270,8383,8576,8572,8630,8857,8947,9023,9144,9300,9304,9306,9508,9603,9652,9712,9831,9833,9833,9842,10017,10104,10155,10280,10277,10278,10439,10527,10589,10669,10767,10769,10769,10919,10953,11019,11093,11141,11142,11142,11170,11275,11312,11428,11505,11506,11510,11549,11588,11645,11657,11700,11696,11696,11696,11820,11846,11881,11919,11921,11922,12056,12020,12036,12062,12120,12120,12120,12266,12310,12362,12434,12488,12487,12492,12642,12706,12786,12886,13042,13048,13051,13280,13357,13360,13588,13735,13832,13923,14030,14136,14259,14414,14533,14604,14736,14966,15149,15254,15479,15554,15682,15754,15917,16181,16361,16625,16912,17237,17357,17528,17774,18092,18400,18568,18845,19072,19453,19797,20112,20493,20827,21121,21273,21421,21691,22026,22329,22523,22718,22938,23213,23323,23969,24381,24661,24843,25027,25269,25720,26189,26695,27047,27434,27675,27962,28327,28684,29104,29403,29720,29939,30144,30338,30495,30755,31053,31334,31530,31693,31920,32038,32155,32296,32435,32586,32683,32888,33026,33148,33367,33549,33631,33742,33925,34049,34161,34277,34370,34458,34501,34573,34670,34769,34849,34928,34988,35040,35108,35188,35265,35315,35349,35382,35459,35519,35559,35608,35646,35684,35729,35753,35791,35833,35875,35904,35939,35952,35969,36014,36046,36079,36114,36165,36199,36234,36271,36325,36359,36417,36461,36470,36507,36530,36570,36638,36677,36716,36732,36766,36812,36855,36915,36978,37022,37051,37080,37113,37163,37211,37253,37297,37322,37347,37425,37450,37487,37521,37551,37571,37600,37625,37656,37697,37741,37767,37783,37795,37822,37845,37862,37889,37916,37932,37956,37969,37991,38023,38051,38066,38075,38079,38096,38122,38141,38168,38191,38199,38207,38222,38248,38258,38279,38287,38293,38303,38322,38345,38352,38385,38392,38398,38410,38420,38437,38457,38469,38477,38486,38490,38503,38526,38530,38540,38553,38559,38572,38589,38607,38627,38638,38651,38664,38335,38362,38409,38411,38413,38416,38552,38571,38605,38662,38666,38673,38934,39000,39072,39189,39336,39344,39349,39741,39848,39934,40107,40367,40379,40391,41116,41278,41443,41666,41960,41981,41995,43035,43169,43397,43572,43972,44339,44624,44814,44999,45143,45324,45551,45986,46166,46363,46528,46674,46817,47089,47314,47534,47735,47858,47932,48039,48225,48399,48615,48853,48946,49433,49542,49685,49837,49958,50064,50153,50213,50306,50451,50574,50723,50886,50988,51078,51081,51220,51344,51459,51563,51673,51768,51853,51964,51966,51973,52226,52300,52380,52433,52544,52548,52549,52894,52962,52994,53065,53134,53137,53144,53407,53468,53497,53576,53637,53641,53648,53841,53896,53935,53988,54054,54055,54062,54063,54290,54318,54366,54423,54430,54437,54648,54702,54741,54788,54856,54860,54863,55178,55258,55318,55391,55394,55527,55531,55675,55716,55760,55822,55881,55885,55885,56102,56144,56202,56204,56206,56209,56211,56466,56514,56540,56601,56695,56700,56704,57024,57082,57157,57225,57310,57317,57323,57639,57716,57762,57909,58075,58097,58127,58953,59312,59658,60261,61012,61040,61057,61093,63846,64736,66166,67617,67689,67747,67958,73016,74619,75503,77896,78151,78408,85490,87481,89209,91388,93805,94000,94175,100445,101736,103142,105405,107067,107206,107294,111690,112731,113661,114623,115746,115804,115853,118408,118789,119309,119730,120219,120249,120274,120935,121791,125813,126430,127004,127021,127037,128230,128528,128716,128955,129168,129178,129186,129190,129868,129961,130138,131092,131099,131102,131358,131444,131529,131496,131593,131604,131611,131819,131735,131761,131767,131705,131711,131715,131733,131692,131650,131579,131727,131732,131737,132010,132076,132171,132289,132451,132457,132470,132830,132900,133021,133168,133322,133334,133340,133348,133815,133824,133832,134265,134280,134285,134293,134309,134966,134980,135368,135381,135397,135406,136040,136052,136069,136816,136844,136870,136896,137883,137905,137930,138912,138947,138967,138990,140379,140406,140436,141518,141552,141573,141593,142993,143017,143044,143958,143996,144016,144040,146499,146531,146562,148170,148205,148236,148249,150359,150392,150419,151887,151934,151974,151995,154024,154078,154120,155558,155607,155639,155660,157797,157819,157841,159185,159215,159253,159273,161210,161228,161255,162008,162049,162082,162100,164454,164493,164525,165951,165984,166011,166029,167891,167917,167941,169428,169458,169497,169521,171274,171335,171361,172712,172765,172792,172813,174591,174619,174643,175889,175936,175978,175994,177426,177451,177470,178507,178559,178588,178604,179944,179959,179974,180984,181014,181026,181037,182150,182164,182179,183047,183076,183096,183107,183913,183931,183950,184579,184596,184604,184610,185338,185343,185349,185922,185946,185963,185964,186563,186577,186587,187065,187070,187076,187083,187643,187654,187664,188052,188064,188081,188086,188346,188353,188365,188502,188510,188518,188521,188536,188755,188762,188769,188776,188782,188786,188792,188964,188970,188981,188987,188992,188998,189003,190605,190607,190611,190623,190630,190636,190643,191107,191112,191118,191120,191127,191131,191134,191677,191678,191679,191682,191686,191687,191697,192185,192187,192193,192200,192204,192208,192216,192661,192674,192678,192688,192694,192696,192707,193291,193302,193306,193311,193317,193322,193335,194323,194337,194343,194353,194367,194376,194388,195289,195303,195314,195333,195355,195359,195381,196206,196219,196222,196240,196268,196277,196308,197206,197222,197240,197268,197282,197289,197324,198990,198999,199012,199035,199049,199051,199072,200544,200552,200555,200570,200586,200588,200595,201877,201877,201877,201878,201878,201878,201878,202943,202943,202943,202943,202943,202943,202943,203871,203871,203871,203871,203871,203871,203871,204696,204696,204696,204806,204806,204806,204806
84006075,US,USA,840,6075,San Francisco,California,US,37.75215114,-122.4385672,"San Francisco, California, US",881549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,6,5,5,5,6,6,6,6,6,6,6,7,8,10,11,11,12,14,16,16,19,19,19,19,20,21,21,22,22,23,23,23,23,26,29,29,30,31,31,32,33,33,34,35,35,35,35,36,36,36,36,36,37,37,37,40,40,40,40,40,40,40,41,41,43,43,43,43,43,43,43,43,43,44,44,44,44,44,45,45,46,46,47,47,47,47,47,48,48,48,49,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,52,52,52,52,53,53,53,55,55,55,55,55,56,56,59,60,60,60,60,60,60,60,66,66,66,66,66,66,69,69,69,72,72,72,72,72,80,80,80,81,81,81,83,83,83,83,83,83,84,84,85,85,85,85,86,86,89,89,90,90,90,90,90,95,95,95,95,95,95,95,99,100,100,100,100,104,106,110,110,110,110,110,115,115,115,120,122,122,122,122,123,126,126,126,126,126,126,137,137,137,137,137,138,140,145,145,145,145,145,145,146,146,146,146,146,146,146,146,146,146,146,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,157,157,157,161,161,161,161,161,162,163,164,165,167,167,171,171,170,170,173,174,174,174,174,174,175,175,177,178,178,178,182,183,187,194,193,191,196,199,202,207,235,238,238,238,238,238,242,244,255,259,261,262,266,266,268,275,288,286,287,290,307,316,323,324,324,325,326,337,346,348,348,349,351,356,359,364,372,373,373,379,386,387,399,405,405,405,406,408,413,413,417,424,424,426,426,430,435,445,446,450,450,452,452,455,455,456,456,457,461,461,453,460,462,462,462,468,472,474,474,474,474,474,488,488,489,488,488,488,493,494,497,498,498,506,506,510,510,517,523,525,529,529,529,532,532,532,532,532,533,534,537,538,541,541,541,541,543,543,543,543,543,543,543,544,544,545,546,546,546,546,546,546,546,547,547,547,546,546,546,546,550,550,550,550,550,551,551,552,552,552,552,552,552,555,555,555,555,555,555,556,556,556,556,556,556,559,559,559,559,559,559,558,558,558,558,558,558,558,558,558,559,559,559,559,559,559,559,560,560,560,560,560,558,559,561,561,561,561,561,561,561,562,562,562,562,562,562,562,564,565,564,564,564,564,564,564,567,567,567,567,567,568,571,573,573,573,573,574,578,581,581,581,581,581,581,584,587,589,589,589,589,589,589,597,602,603,603,603,603,605,605,605,605,605,605,609,610,615,615,615,622,622,627,629,634,634,634,638,638,641,641,643,643,643,643,643,643,644,645,645,645,644,644,644,645,646,649,649,649,649,649,655,655,661,661,661,661,661,663,663,666,666,666,666,666,666,666,666,667,667,667,667,667,667,669,669,669,669,669,669,669,669,669,669,669,669,672,672,674,674,674,674,674,676,677,678,678,678,678,678,679,679,679,679,679,681,681,681,682,682,682,682,682,682,682,684,682,682,682,682,686,688,686,690,690,690,690,690,691,691,692,692,692,694,694,694,694,702,702,702,704,703,703,704,712,712,712,712,712,713,714,720,720,720,728,727,731,731,740,740,740,756,756,756,756,756,756,756,756,769,769,769,769,769,769,791,792,792,792,798,798,798,806,807,807,812,823,823,823,824,824,831,831,833,833,833,835,835,838,838,839,839,839,839,839,840,841,843,843,843,843,843,843,843,844,844,844,844,844,850,850,854,854,854,854,854,854,854,857,857,857,857,857,857,857,860,860,860,860,860,860,860,861,861,861,861,864,864,864,866,866,866,866,869,869,869,871,871,871,871,872,872,872,879,879,879,879,879,879,879,881,881,881,881,885,885,885,890,890,890,890,890,890,890,897,897,897,897,897,897,897,899,899,899,899,902,902,902,910,910,910,910,910,910,910,914,914,914,914,919,919,919,928,928,928,928,929,929,929,931,931,931,931,931,931,931,937,937,937,937,939,939,939,946,946,946,946,946,945,945,955,955,955,955,971,971,971,973,973,973,973,974,974,974,1000,1000,1000,1000,1001,1001,1001,1015,1015,1015,1015,1018,1018,1018,1022,1022,1022,1022,1022,1022,1025,1025,1025,1025,1025,1025,1025,1031,1031,1031,1031,1031,1031,1031,1043,1043,1043,1043,1043,1043,1043,1043,1045,1045,1045,1045,1045,1045,1048,1048,1048,1048,1048,1048,1048,1056,1056,1056,1056,1056,1056,1056,1066,1066,1066,1066,1066,1066,1066,1067,1067,1067,1067,1067,1067,1067,1072,1072,1072,1072,1072,1072,1072,1074,1074,1074,1074,1074,1074,1074,1076,1076,1076,1076,1076,1076,1076,1078,1078,1078,1078,1078,1078,1078,1081,1081,1081,1081,1081,1081,1081,1087,1087,1087,1087,1087,1087,1087,1095,1097,1097,1097,1098,1098,1098,1104,1104,1104,1104,1104,1104,1104,1114,1114,1114,1114,1114,1114,1116,1123,1129,1137,1137,1137
